rozmiar;7;koszt;1514;czas wykonania;336
rozmiar;7;koszt;1351;czas wykonania;349
rozmiar;7;koszt;2298;czas wykonania;404
rozmiar;7;koszt;1304;czas wykonania;332
rozmiar;7;koszt;1172;czas wykonania;342
rozmiar;7;koszt;1409;czas wykonania;359
rozmiar;7;koszt;1671;czas wykonania;531
rozmiar;7;koszt;1766;czas wykonania;348
rozmiar;7;koszt;1484;czas wykonania;341
rozmiar;7;koszt;2191;czas wykonania;385
rozmiar;7;koszt;1115;czas wykonania;524
rozmiar;7;koszt;1863;czas wykonania;355
rozmiar;7;koszt;1324;czas wykonania;340
rozmiar;7;koszt;1252;czas wykonania;345
rozmiar;7;koszt;1647;czas wykonania;573
rozmiar;7;koszt;1058;czas wykonania;340
rozmiar;7;koszt;1049;czas wykonania;349
rozmiar;7;koszt;1553;czas wykonania;342
rozmiar;7;koszt;1729;czas wykonania;339
rozmiar;7;koszt;1606;czas wykonania;333
rozmiar;7;koszt;1094;czas wykonania;342
rozmiar;7;koszt;911;czas wykonania;333
rozmiar;7;koszt;1629;czas wykonania;337
rozmiar;7;koszt;2264;czas wykonania;355
rozmiar;7;koszt;1280;czas wykonania;336
rozmiar;7;koszt;1412;czas wykonania;334
rozmiar;7;koszt;1346;czas wykonania;333
rozmiar;7;koszt;1867;czas wykonania;334
rozmiar;7;koszt;1450;czas wykonania;341
rozmiar;7;koszt;2735;czas wykonania;328
rozmiar;7;koszt;1556;czas wykonania;351
rozmiar;7;koszt;1426;czas wykonania;331
rozmiar;7;koszt;1119;czas wykonania;331
rozmiar;7;koszt;1236;czas wykonania;333
rozmiar;7;koszt;1078;czas wykonania;367
rozmiar;7;koszt;1160;czas wykonania;329
rozmiar;7;koszt;1038;czas wykonania;352
rozmiar;7;koszt;1198;czas wykonania;337
rozmiar;7;koszt;1501;czas wykonania;340
rozmiar;7;sredni czas wykonania;375

rozmiar;8;koszt;1027;czas wykonania;490
rozmiar;8;koszt;1956;czas wykonania;509
rozmiar;8;koszt;1368;czas wykonania;504
rozmiar;8;koszt;1637;czas wykonania;751
rozmiar;8;koszt;1388;czas wykonania;725
rozmiar;8;koszt;1243;czas wykonania;721
rozmiar;8;koszt;763;czas wykonania;779
rozmiar;8;koszt;1328;czas wykonania;731
rozmiar;8;koszt;1667;czas wykonania;761
rozmiar;8;koszt;1373;czas wykonania;736
rozmiar;8;koszt;1100;czas wykonania;747
rozmiar;8;koszt;1325;czas wykonania;733
rozmiar;8;koszt;1609;czas wykonania;707
rozmiar;8;koszt;2346;czas wykonania;706
rozmiar;8;koszt;1223;czas wykonania;724
rozmiar;8;koszt;1191;czas wykonania;960
rozmiar;8;koszt;1530;czas wykonania;714
rozmiar;8;koszt;1848;czas wykonania;730
rozmiar;8;koszt;2055;czas wykonania;762
rozmiar;8;koszt;1592;czas wykonania;729
rozmiar;8;koszt;1337;czas wykonania;765
rozmiar;8;koszt;1172;czas wykonania;714
rozmiar;8;koszt;1721;czas wykonania;843
rozmiar;8;koszt;1923;czas wykonania;933
rozmiar;8;koszt;2262;czas wykonania;759
rozmiar;8;koszt;1822;czas wykonania;700
rozmiar;8;koszt;1496;czas wykonania;764
rozmiar;8;koszt;1825;czas wykonania;960
rozmiar;8;koszt;1958;czas wykonania;741
rozmiar;8;koszt;1331;czas wykonania;753
rozmiar;8;koszt;744;czas wykonania;745
